timestamp,site_id,generation_mwh
2025-05-12 15:00:00,SOLAR-01,12.68
2025-05-12 16:00:00,SOLAR-01,11.44
2025-05-12 17:00:00,SOLAR-01,9.17
2025-05-12 18:00:00,SOLAR-01,5.39
2025-05-12 19:00:00,SOLAR-01,2.25
2025-05-12 20:00:00,SOLAR-01,0.0
2025-05-12 21:00:00,SOLAR-01,0.0
2025-05-12 22:00:00,SOLAR-01,0.0
2025-05-12 23:00:00,SOLAR-01,0.0
2025-05-13 00:00:00,SOLAR-01,0.0
2025-05-13 01:00:00,SOLAR-01,0.0
2025-05-13 02:00:00,SOLAR-01,0.0
2025-05-13 03:00:00,SOLAR-01,0.0
2025-05-13 04:00:00,SOLAR-01,0.0
2025-05-13 05:00:00,SOLAR-01,2.06
2025-05-13 06:00:00,SOLAR-01,4.9
2025-05-13 07:00:00,SOLAR-01,7.67
2025-05-13 08:00:00,SOLAR-01,9.28
2025-05-13 09:00:00,SOLAR-01,10.71
2025-05-13 10:00:00,SOLAR-01,11.02
2025-05-13 11:00:00,SOLAR-01,12.37
2025-05-13 12:00:00,SOLAR-01,13.39
2025-05-13 13:00:00,SOLAR-01,12.21
2025-05-13 14:00:00,SOLAR-01,11.21
2025-05-13 15:00:00,SOLAR-01,10.9
2025-05-13 16:00:00,SOLAR-01,9.47
2025-05-13 17:00:00,SOLAR-01,6.91
2025-05-13 18:00:00,SOLAR-01,4.79
2025-05-13 19:00:00,SOLAR-01,2.04
2025-05-13 20:00:00,SOLAR-01,0.0
2025-05-13 21:00:00,SOLAR-01,0.0
2025-05-13 22:00:00,SOLAR-01,0.0
2025-05-13 23:00:00,SOLAR-01,0.0
2025-05-14 00:00:00,SOLAR-01,0.0
2025-05-14 01:00:00,SOLAR-01,0.0
2025-05-14 02:00:00,SOLAR-01,0.0
2025-05-14 03:00:00,SOLAR-01,0.0
2025-05-14 04:00:00,SOLAR-01,0.0
2025-05-14 05:00:00,SOLAR-01,2.25
2025-05-14 06:00:00,SOLAR-01,5.22
2025-05-14 07:00:00,SOLAR-01,7.52
2025-05-14 08:00:00,SOLAR-01,9.52
2025-05-14 09:00:00,SOLAR-01,11.97
2025-05-14 10:00:00,SOLAR-01,14.47
2025-05-14 11:00:00,SOLAR-01,13.97
2025-05-14 12:00:00,SOLAR-01,15.97
2025-05-14 13:00:00,SOLAR-01,14.06
2025-05-14 14:00:00,SOLAR-01,12.86
2025-05-14 15:00:00,SOLAR-01,12.29
2025-05-14 16:00:00,SOLAR-01,10.54
2025-05-14 17:00:00,SOLAR-01,7.91
2025-05-14 18:00:00,SOLAR-01,5.2
2025-05-14 19:00:00,SOLAR-01,2.45
2025-05-14 20:00:00,SOLAR-01,0.0
2025-05-14 21:00:00,SOLAR-01,0.0
2025-05-14 22:00:00,SOLAR-01,0.0
2025-05-14 23:00:00,SOLAR-01,0.0
2025-05-15 00:00:00,SOLAR-01,0.0
2025-05-15 01:00:00,SOLAR-01,0.0
2025-05-15 02:00:00,SOLAR-01,0.0
2025-05-15 03:00:00,SOLAR-01,0.0
2025-05-15 04:00:00,SOLAR-01,0.0
2025-05-15 05:00:00,SOLAR-01,2.54
2025-05-15 06:00:00,SOLAR-01,5.71
2025-05-15 07:00:00,SOLAR-01,8.44
2025-05-15 08:00:00,SOLAR-01,11.02
2025-05-15 09:00:00,SOLAR-01,13.1
2025-05-15 10:00:00,SOLAR-01,15.59
2025-05-15 11:00:00,SOLAR-01,15.82
2025-05-15 12:00:00,SOLAR-01,17.06
2025-05-15 13:00:00,SOLAR-01,15.8
2025-05-15 14:00:00,SOLAR-01,14.64
2025-05-15 15:00:00,SOLAR-01,14.19
2025-05-15 16:00:00,SOLAR-01,11.23
2025-05-15 17:00:00,SOLAR-01,8.59
2025-05-15 18:00:00,SOLAR-01,5.72
2025-05-15 19:00:00,SOLAR-01,2.74
2025-05-15 20:00:00,SOLAR-01,0.0
2025-05-15 21:00:00,SOLAR-01,0.0
2025-05-15 22:00:00,SOLAR-01,0.0
2025-05-15 23:00:00,SOLAR-01,0.0
2025-05-16 00:00:00,SOLAR-01,0.0
2025-05-16 01:00:00,SOLAR-01,0.0
2025-05-16 02:00:00,SOLAR-01,0.0
2025-05-16 03:00:00,SOLAR-01,0.0
2025-05-16 04:00:00,SOLAR-01,0.0
2025-05-16 05:00:00,SOLAR-01,2.96
2025-05-16 06:00:00,SOLAR-01,6.56
2025-05-16 07:00:00,SOLAR-01,9.93
2025-05-16 08:00:00,SOLAR-01,12.17
2025-05-16 09:00:00,SOLAR-01,15.49
2025-05-16 10:00:00,SOLAR-01,15.54
2025-05-16 11:00:00,SOLAR-01,15.84
2025-05-16 12:00:00,SOLAR-01,17.06
2025-05-16 13:00:00,SOLAR-01,17.06
2025-05-16 14:00:00,SOLAR-01,15.2
2025-05-16 15:00:00,SOLAR-01,13.32
2025-05-16 16:00:00,SOLAR-01,11.07
2025-05-16 17:00:00,SOLAR-01,9.69
2025-05-16 18:00:00,SOLAR-01,5.76
2025-05-16 19:00:00,SOLAR-01,2.9
2025-05-16 20:00:00,SOLAR-01,0.0
2025-05-16 21:00:00,SOLAR-01,0.0
2025-05-16 22:00:00,SOLAR-01,0.0
2025-05-16 23:00:00,SOLAR-01,0.0
2025-05-17 00:00:00,SOLAR-01,0.0
2025-05-17 01:00:00,SOLAR-01,0.0
2025-05-17 02:00:00,SOLAR-01,0.0
2025-05-17 03:00:00,SOLAR-01,0.0
2025-05-17 04:00:00,SOLAR-01,0.0
2025-05-17 05:00:00,SOLAR-01,2.42
2025-05-17 06:00:00,SOLAR-01,4.94
2025-05-17 07:00:00,SOLAR-01,8.0
2025-05-17 08:00:00,SOLAR-01,10.43
2025-05-17 09:00:00,SOLAR-01,11.87
2025-05-17 10:00:00,SOLAR-01,13.19
2025-05-17 11:00:00,SOLAR-01,16.01
2025-05-17 12:00:00,SOLAR-01,13.6
2025-05-17 13:00:00,SOLAR-01,14.6
2025-05-17 14:00:00,SOLAR-01,14.08
2025-05-17 15:00:00,SOLAR-01,11.78
2025-05-17 16:00:00,SOLAR-01,10.02
2025-05-17 17:00:00,SOLAR-01,7.66
2025-05-17 18:00:00,SOLAR-01,5.21
2025-05-17 19:00:00,SOLAR-01,2.51
2025-05-17 20:00:00,SOLAR-01,0.0
2025-05-17 21:00:00,SOLAR-01,0.0
2025-05-17 22:00:00,SOLAR-01,0.0
2025-05-17 23:00:00,SOLAR-01,0.0
2025-05-18 00:00:00,SOLAR-01,0.0
2025-05-18 01:00:00,SOLAR-01,0.0
2025-05-18 02:00:00,SOLAR-01,0.0
2025-05-18 03:00:00,SOLAR-01,0.0
2025-05-18 04:00:00,SOLAR-01,0.0
2025-05-18 05:00:00,SOLAR-01,2.28
2025-05-18 06:00:00,SOLAR-01,4.94
2025-05-18 07:00:00,SOLAR-01,7.36
2025-05-18 08:00:00,SOLAR-01,9.26
2025-05-18 09:00:00,SOLAR-01,10.58
2025-05-18 10:00:00,SOLAR-01,13.12
2025-05-18 11:00:00,SOLAR-01,13.65
2025-05-18 12:00:00,SOLAR-01,13.77
2025-05-18 13:00:00,SOLAR-01,14.22
2025-05-18 14:00:00,SOLAR-01,13.16
2025-05-18 15:00:00,SOLAR-01,11.38
2025-05-18 16:00:00,SOLAR-01,11.22
2025-05-18 17:00:00,SOLAR-01,7.93
2025-05-18 18:00:00,SOLAR-01,5.67
2025-05-18 19:00:00,SOLAR-01,2.31
2025-05-18 20:00:00,SOLAR-01,0.0
2025-05-18 21:00:00,SOLAR-01,0.0
2025-05-18 22:00:00,SOLAR-01,0.0
2025-05-18 23:00:00,SOLAR-01,0.0
2025-05-19 00:00:00,SOLAR-01,0.0
2025-05-19 01:00:00,SOLAR-01,0.0
2025-05-19 02:00:00,SOLAR-01,0.0
2025-05-19 03:00:00,SOLAR-01,0.0
2025-05-19 04:00:00,SOLAR-01,0.0
2025-05-19 05:00:00,SOLAR-01,3.05
2025-05-19 06:00:00,SOLAR-01,7.06
2025-05-19 07:00:00,SOLAR-01,9.14
2025-05-19 08:00:00,SOLAR-01,12.85
2025-05-19 09:00:00,SOLAR-01,13.89
2025-05-19 10:00:00,SOLAR-01,16.65
2025-05-19 11:00:00,SOLAR-01,17.06
2025-05-19 12:00:00,SOLAR-01,17.06
2025-05-19 13:00:00,SOLAR-01,17.06
2025-05-19 14:00:00,SOLAR-01,17.06
2025-05-19 15:00:00,SOLAR-01,16.97
2025-05-19 16:00:00,SOLAR-01,13.15
2025-05-19 17:00:00,SOLAR-01,9.61
2025-05-19 18:00:00,SOLAR-01,6.78
2025-05-19 19:00:00,SOLAR-01,3.14
2025-05-19 20:00:00,SOLAR-01,0.0
2025-05-19 21:00:00,SOLAR-01,0.0
2025-05-19 22:00:00,SOLAR-01,0.0
2025-05-19 23:00:00,SOLAR-01,0.0
2025-05-20 00:00:00,SOLAR-01,0.0
2025-05-20 01:00:00,SOLAR-01,0.0
2025-05-20 02:00:00,SOLAR-01,0.0
2025-05-20 03:00:00,SOLAR-01,0.0
2025-05-20 04:00:00,SOLAR-01,0.0
2025-05-20 05:00:00,SOLAR-01,3.47
2025-05-20 06:00:00,SOLAR-01,7.41
2025-05-20 07:00:00,SOLAR-01,10.42
2025-05-20 08:00:00,SOLAR-01,14.08
2025-05-20 09:00:00,SOLAR-01,16.5
2025-05-20 10:00:00,SOLAR-01,17.06
2025-05-20 11:00:00,SOLAR-01,17.06
2025-05-20 12:00:00,SOLAR-01,17.06
2025-05-20 13:00:00,SOLAR-01,17.06
2025-05-20 14:00:00,SOLAR-01,16.9
2025-05-20 15:00:00,SOLAR-01,16.79
2025-05-20 16:00:00,SOLAR-01,13.51
2025-05-20 17:00:00,SOLAR-01,11.28
2025-05-20 18:00:00,SOLAR-01,6.79
2025-05-20 19:00:00,SOLAR-01,3.56
2025-05-20 20:00:00,SOLAR-01,0.0
2025-05-20 21:00:00,SOLAR-01,0.0
2025-05-20 22:00:00,SOLAR-01,0.0
2025-05-20 23:00:00,SOLAR-01,0.0
2025-05-21 00:00:00,SOLAR-01,0.0
2025-05-21 01:00:00,SOLAR-01,0.0
2025-05-21 02:00:00,SOLAR-01,0.0
2025-05-21 03:00:00,SOLAR-01,0.0
2025-05-21 04:00:00,SOLAR-01,0.0
2025-05-21 05:00:00,SOLAR-01,3.6
2025-05-21 06:00:00,SOLAR-01,6.98
2025-05-21 07:00:00,SOLAR-01,11.8
2025-05-21 08:00:00,SOLAR-01,14.1
2025-05-21 09:00:00,SOLAR-01,15.87
2025-05-21 10:00:00,SOLAR-01,17.06
2025-05-21 11:00:00,SOLAR-01,17.06
2025-05-21 12:00:00,SOLAR-01,17.06
2025-05-21 13:00:00,SOLAR-01,17.06
2025-05-21 14:00:00,SOLAR-01,17.06
2025-05-21 15:00:00,SOLAR-01,17.06
2025-05-21 16:00:00,SOLAR-01,12.45
2025-05-21 17:00:00,SOLAR-01,11.47
2025-05-21 18:00:00,SOLAR-01,7.33
2025-05-21 19:00:00,SOLAR-01,3.59
2025-05-21 20:00:00,SOLAR-01,0.0
2025-05-21 21:00:00,SOLAR-01,0.0
2025-05-21 22:00:00,SOLAR-01,0.0
2025-05-21 23:00:00,SOLAR-01,0.0
2025-05-22 00:00:00,SOLAR-01,0.0
2025-05-22 01:00:00,SOLAR-01,0.0
2025-05-22 02:00:00,SOLAR-01,0.0
2025-05-22 03:00:00,SOLAR-01,0.0
2025-05-22 04:00:00,SOLAR-01,0.0
2025-05-22 05:00:00,SOLAR-01,3.8
2025-05-22 06:00:00,SOLAR-01,7.52
2025-05-22 07:00:00,SOLAR-01,11.15
2025-05-22 08:00:00,SOLAR-01,13.71
2025-05-22 09:00:00,SOLAR-01,16.77
2025-05-22 10:00:00,SOLAR-01,17.06
2025-05-22 11:00:00,SOLAR-01,17.06
2025-05-22 12:00:00,SOLAR-01,17.06
2025-05-22 13:00:00,SOLAR-01,17.06
2025-05-22 14:00:00,SOLAR-01,17.06
2025-05-22 15:00:00,SOLAR-01,14.36
2025-05-22 16:00:00,SOLAR-01,14.14
2025-05-22 17:00:00,SOLAR-01,11.09
2025-05-22 18:00:00,SOLAR-01,7.08
2025-05-22 19:00:00,SOLAR-01,3.39
2025-05-22 20:00:00,SOLAR-01,0.0
2025-05-22 21:00:00,SOLAR-01,0.0
2025-05-22 22:00:00,SOLAR-01,0.0
2025-05-22 23:00:00,SOLAR-01,0.0
2025-05-23 00:00:00,SOLAR-01,0.0
2025-05-23 01:00:00,SOLAR-01,0.0
2025-05-23 02:00:00,SOLAR-01,0.0
2025-05-23 03:00:00,SOLAR-01,0.0
2025-05-23 04:00:00,SOLAR-01,0.0
2025-05-23 05:00:00,SOLAR-01,3.73
2025-05-23 06:00:00,SOLAR-01,7.4
2025-05-23 07:00:00,SOLAR-01,10.79
2025-05-23 08:00:00,SOLAR-01,14.63
2025-05-23 09:00:00,SOLAR-01,16.07
2025-05-23 10:00:00,SOLAR-01,16.99
2025-05-23 11:00:00,SOLAR-01,17.06
2025-05-23 12:00:00,SOLAR-01,17.06
2025-05-23 13:00:00,SOLAR-01,17.06
2025-05-23 14:00:00,SOLAR-01,17.06
2025-05-23 15:00:00,SOLAR-01,16.31
2025-05-23 16:00:00,SOLAR-01,14.31
2025-05-23 17:00:00,SOLAR-01,9.75
2025-05-23 18:00:00,SOLAR-01,7.24
2025-05-23 19:00:00,SOLAR-01,3.56
2025-05-23 20:00:00,SOLAR-01,0.0
2025-05-23 21:00:00,SOLAR-01,0.0
2025-05-23 22:00:00,SOLAR-01,0.0
2025-05-23 23:00:00,SOLAR-01,0.0
2025-05-24 00:00:00,SOLAR-01,0.0
2025-05-24 01:00:00,SOLAR-01,0.0
2025-05-24 02:00:00,SOLAR-01,0.0
2025-05-24 03:00:00,SOLAR-01,0.0
2025-05-24 04:00:00,SOLAR-01,0.0
2025-05-24 05:00:00,SOLAR-01,3.23
2025-05-24 06:00:00,SOLAR-01,6.88
2025-05-24 07:00:00,SOLAR-01,10.12
2025-05-24 08:00:00,SOLAR-01,12.81
2025-05-24 09:00:00,SOLAR-01,14.11
2025-05-24 10:00:00,SOLAR-01,15.7
2025-05-24 11:00:00,SOLAR-01,17.06
2025-05-24 12:00:00,SOLAR-01,16.86
2025-05-24 13:00:00,SOLAR-01,17.06
2025-05-24 14:00:00,SOLAR-01,16.57
2025-05-24 15:00:00,SOLAR-01,14.06
2025-05-24 16:00:00,SOLAR-01,11.66
2025-05-24 17:00:00,SOLAR-01,9.37
2025-05-24 18:00:00,SOLAR-01,6.78
2025-05-24 19:00:00,SOLAR-01,3.17
2025-05-24 20:00:00,SOLAR-01,0.0
2025-05-24 21:00:00,SOLAR-01,0.0
2025-05-24 22:00:00,SOLAR-01,0.0
2025-05-24 23:00:00,SOLAR-01,0.0
2025-05-25 00:00:00,SOLAR-01,0.0
2025-05-25 01:00:00,SOLAR-01,0.0
2025-05-25 02:00:00,SOLAR-01,0.0
2025-05-25 03:00:00,SOLAR-01,0.0
2025-05-25 04:00:00,SOLAR-01,0.0
2025-05-25 05:00:00,SOLAR-01,3.6
2025-05-25 06:00:00,SOLAR-01,6.82
2025-05-25 07:00:00,SOLAR-01,10.97
2025-05-25 08:00:00,SOLAR-01,12.86
2025-05-25 09:00:00,SOLAR-01,14.36
2025-05-25 10:00:00,SOLAR-01,16.78
2025-05-25 11:00:00,SOLAR-01,16.15
2025-05-25 12:00:00,SOLAR-01,17.06
2025-05-25 13:00:00,SOLAR-01,16.36
2025-05-25 14:00:00,SOLAR-01,16.42
2025-05-25 15:00:00,SOLAR-01,14.71
2025-05-25 16:00:00,SOLAR-01,13.29
2025-05-25 17:00:00,SOLAR-01,9.78
2025-05-25 18:00:00,SOLAR-01,6.41
2025-05-25 19:00:00,SOLAR-01,3.67
2025-05-25 20:00:00,SOLAR-01,0.0
2025-05-25 21:00:00,SOLAR-01,0.0
2025-05-25 22:00:00,SOLAR-01,0.0
2025-05-25 23:00:00,SOLAR-01,0.0
2025-05-26 00:00:00,SOLAR-01,0.0
2025-05-26 01:00:00,SOLAR-01,0.0
2025-05-26 02:00:00,SOLAR-01,0.0
2025-05-26 03:00:00,SOLAR-01,0.0
2025-05-26 04:00:00,SOLAR-01,0.0
2025-05-26 05:00:00,SOLAR-01,2.88
2025-05-26 06:00:00,SOLAR-01,5.39
2025-05-26 07:00:00,SOLAR-01,7.96
2025-05-26 08:00:00,SOLAR-01,11.13
2025-05-26 09:00:00,SOLAR-01,13.34
2025-05-26 10:00:00,SOLAR-01,14.54
2025-05-26 11:00:00,SOLAR-01,15.3
2025-05-26 12:00:00,SOLAR-01,14.93
2025-05-26 13:00:00,SOLAR-01,15.34
2025-05-26 14:00:00,SOLAR-01,13.99
2025-05-26 15:00:00,SOLAR-01,13.58
2025-05-26 16:00:00,SOLAR-01,10.04
2025-05-26 17:00:00,SOLAR-01,8.54
2025-05-26 18:00:00,SOLAR-01,5.33
2025-05-26 19:00:00,SOLAR-01,2.99
2025-05-26 20:00:00,SOLAR-01,0.0
2025-05-26 21:00:00,SOLAR-01,0.0
2025-05-26 22:00:00,SOLAR-01,0.0
2025-05-26 23:00:00,SOLAR-01,0.0
2025-05-27 00:00:00,SOLAR-01,0.0
2025-05-27 01:00:00,SOLAR-01,0.0
2025-05-27 02:00:00,SOLAR-01,0.0
2025-05-27 03:00:00,SOLAR-01,0.0
2025-05-27 04:00:00,SOLAR-01,0.03
2025-05-27 05:00:00,SOLAR-01,2.86
2025-05-27 06:00:00,SOLAR-01,5.44
2025-05-27 07:00:00,SOLAR-01,8.26
2025-05-27 08:00:00,SOLAR-01,9.43
2025-05-27 09:00:00,SOLAR-01,10.27
2025-05-27 10:00:00,SOLAR-01,13.27
2025-05-27 11:00:00,SOLAR-01,12.55
2025-05-27 12:00:00,SOLAR-01,14.98
2025-05-27 13:00:00,SOLAR-01,13.41
2025-05-27 14:00:00,SOLAR-01,12.32
2025-05-27 15:00:00,SOLAR-01,13.28
2025-05-27 16:00:00,SOLAR-01,9.94
2025-05-27 17:00:00,SOLAR-01,7.75
2025-05-27 18:00:00,SOLAR-01,5.6
2025-05-27 19:00:00,SOLAR-01,2.88
2025-05-27 20:00:00,SOLAR-01,0.03
2025-05-27 21:00:00,SOLAR-01,0.0
2025-05-27 22:00:00,SOLAR-01,0.0
2025-05-27 23:00:00,SOLAR-01,0.0
2025-05-28 00:00:00,SOLAR-01,0.0
2025-05-28 01:00:00,SOLAR-01,0.0
2025-05-28 02:00:00,SOLAR-01,0.0
2025-05-28 03:00:00,SOLAR-01,0.0
2025-05-28 04:00:00,SOLAR-01,0.07
2025-05-28 05:00:00,SOLAR-01,2.88
2025-05-28 06:00:00,SOLAR-01,5.68
2025-05-28 07:00:00,SOLAR-01,8.2
2025-05-28 08:00:00,SOLAR-01,11.1
2025-05-28 09:00:00,SOLAR-01,11.66
2025-05-28 10:00:00,SOLAR-01,13.43
2025-05-28 11:00:00,SOLAR-01,14.37
2025-05-28 12:00:00,SOLAR-01,14.02
2025-05-28 13:00:00,SOLAR-01,14.65
2025-05-28 14:00:00,SOLAR-01,13.2
2025-05-28 15:00:00,SOLAR-01,11.47
2025-05-28 16:00:00,SOLAR-01,10.78
2025-05-28 17:00:00,SOLAR-01,8.91
2025-05-28 18:00:00,SOLAR-01,5.73
2025-05-28 19:00:00,SOLAR-01,2.94
2025-05-28 20:00:00,SOLAR-01,0.07
2025-05-28 21:00:00,SOLAR-01,0.0
2025-05-28 22:00:00,SOLAR-01,0.0
2025-05-28 23:00:00,SOLAR-01,0.0
2025-05-29 00:00:00,SOLAR-01,0.0
2025-05-29 01:00:00,SOLAR-01,0.0
2025-05-29 02:00:00,SOLAR-01,0.0
2025-05-29 03:00:00,SOLAR-01,0.0
2025-05-29 04:00:00,SOLAR-01,0.09
2025-05-29 05:00:00,SOLAR-01,2.68
2025-05-29 06:00:00,SOLAR-01,5.39
2025-05-29 07:00:00,SOLAR-01,7.58
2025-05-29 08:00:00,SOLAR-01,9.54
2025-05-29 09:00:00,SOLAR-01,11.58
2025-05-29 10:00:00,SOLAR-01,12.38
2025-05-29 11:00:00,SOLAR-01,13.83
2025-05-29 12:00:00,SOLAR-01,13.41
2025-05-29 13:00:00,SOLAR-01,13.1
2025-05-29 14:00:00,SOLAR-01,12.85
2025-05-29 15:00:00,SOLAR-01,10.86
2025-05-29 16:00:00,SOLAR-01,8.92
2025-05-29 17:00:00,SOLAR-01,7.44
2025-05-29 18:00:00,SOLAR-01,5.31
2025-05-29 19:00:00,SOLAR-01,2.81
2025-05-29 20:00:00,SOLAR-01,0.11
2025-05-29 21:00:00,SOLAR-01,0.0
2025-05-29 22:00:00,SOLAR-01,0.0
2025-05-29 23:00:00,SOLAR-01,0.0
2025-05-30 00:00:00,SOLAR-01,0.0
2025-05-30 01:00:00,SOLAR-01,0.0
2025-05-30 02:00:00,SOLAR-01,0.0
2025-05-30 03:00:00,SOLAR-01,0.0
2025-05-30 04:00:00,SOLAR-01,0.17
2025-05-30 05:00:00,SOLAR-01,3.62
2025-05-30 06:00:00,SOLAR-01,6.98
2025-05-30 07:00:00,SOLAR-01,10.11
2025-05-30 08:00:00,SOLAR-01,11.89
2025-05-30 09:00:00,SOLAR-01,15.03
2025-05-30 10:00:00,SOLAR-01,15.82
2025-05-30 11:00:00,SOLAR-01,16.01
2025-05-30 12:00:00,SOLAR-01,17.06
2025-05-30 13:00:00,SOLAR-01,17.06
2025-05-30 14:00:00,SOLAR-01,15.47
2025-05-30 15:00:00,SOLAR-01,14.26
2025-05-30 16:00:00,SOLAR-01,12.13
2025-05-30 17:00:00,SOLAR-01,9.05
2025-05-30 18:00:00,SOLAR-01,7.12
2025-05-30 19:00:00,SOLAR-01,3.73
2025-05-30 20:00:00,SOLAR-01,0.18
2025-05-30 21:00:00,SOLAR-01,0.0
2025-05-30 22:00:00,SOLAR-01,0.0
2025-05-30 23:00:00,SOLAR-01,0.0
2025-05-31 00:00:00,SOLAR-01,0.0
2025-05-31 01:00:00,SOLAR-01,0.0
2025-05-31 02:00:00,SOLAR-01,0.0
2025-05-31 03:00:00,SOLAR-01,0.0
2025-05-31 04:00:00,SOLAR-01,0.22
2025-05-31 05:00:00,SOLAR-01,3.39
2025-05-31 06:00:00,SOLAR-01,6.88
2025-05-31 07:00:00,SOLAR-01,9.86
2025-05-31 08:00:00,SOLAR-01,12.58
2025-05-31 09:00:00,SOLAR-01,14.02
2025-05-31 10:00:00,SOLAR-01,16.43
2025-05-31 11:00:00,SOLAR-01,17.06
2025-05-31 12:00:00,SOLAR-01,17.06
2025-05-31 13:00:00,SOLAR-01,17.06
2025-05-31 14:00:00,SOLAR-01,15.78
2025-05-31 15:00:00,SOLAR-01,13.68
2025-05-31 16:00:00,SOLAR-01,11.56
2025-05-31 17:00:00,SOLAR-01,10.05
2025-05-31 18:00:00,SOLAR-01,7.16
2025-05-31 19:00:00,SOLAR-01,3.47
2025-05-31 20:00:00,SOLAR-01,0.23
2025-05-31 21:00:00,SOLAR-01,0.0
2025-05-31 22:00:00,SOLAR-01,0.0
2025-05-31 23:00:00,SOLAR-01,0.0
2025-06-01 00:00:00,SOLAR-01,0.0
2025-06-01 01:00:00,SOLAR-01,0.0
2025-06-01 02:00:00,SOLAR-01,0.0
2025-06-01 03:00:00,SOLAR-01,0.0
2025-06-01 04:00:00,SOLAR-01,0.26
2025-06-01 05:00:00,SOLAR-01,3.58
2025-06-01 06:00:00,SOLAR-01,6.58
2025-06-01 07:00:00,SOLAR-01,9.22
2025-06-01 08:00:00,SOLAR-01,11.8
2025-06-01 09:00:00,SOLAR-01,13.58
2025-06-01 10:00:00,SOLAR-01,16.95
2025-06-01 11:00:00,SOLAR-01,16.89
2025-06-01 12:00:00,SOLAR-01,17.06
2025-06-01 13:00:00,SOLAR-01,17.06
2025-06-01 14:00:00,SOLAR-01,16.35
2025-06-01 15:00:00,SOLAR-01,13.57
2025-06-01 16:00:00,SOLAR-01,12.1
2025-06-01 17:00:00,SOLAR-01,9.71
2025-06-01 18:00:00,SOLAR-01,6.54
2025-06-01 19:00:00,SOLAR-01,3.49
2025-06-01 20:00:00,SOLAR-01,0.27
2025-06-01 21:00:00,SOLAR-01,0.0
2025-06-01 22:00:00,SOLAR-01,0.0
2025-06-01 23:00:00,SOLAR-01,0.0
2025-06-02 00:00:00,SOLAR-01,0.0
2025-06-02 01:00:00,SOLAR-01,0.0
2025-06-02 02:00:00,SOLAR-01,0.0
2025-06-02 03:00:00,SOLAR-01,0.0
2025-06-02 04:00:00,SOLAR-01,0.25
2025-06-02 05:00:00,SOLAR-01,3.36
2025-06-02 06:00:00,SOLAR-01,6.83
2025-06-02 07:00:00,SOLAR-01,7.86
2025-06-02 08:00:00,SOLAR-01,11.87
2025-06-02 09:00:00,SOLAR-01,13.71
2025-06-02 10:00:00,SOLAR-01,13.73
2025-06-02 11:00:00,SOLAR-01,16.09
2025-06-02 12:00:00,SOLAR-01,16.78
2025-06-02 13:00:00,SOLAR-01,14.76
2025-06-02 14:00:00,SOLAR-01,14.27
2025-06-02 15:00:00,SOLAR-01,13.37
2025-06-02 16:00:00,SOLAR-01,11.96
2025-06-02 17:00:00,SOLAR-01,8.78
2025-06-02 18:00:00,SOLAR-01,6.3
2025-06-02 19:00:00,SOLAR-01,3.25
2025-06-02 20:00:00,SOLAR-01,0.28
2025-06-02 21:00:00,SOLAR-01,0.0
2025-06-02 22:00:00,SOLAR-01,0.0
2025-06-02 23:00:00,SOLAR-01,0.0
2025-06-03 00:00:00,SOLAR-01,0.0
2025-06-03 01:00:00,SOLAR-01,0.0
2025-06-03 02:00:00,SOLAR-01,0.0
2025-06-03 03:00:00,SOLAR-01,0.0
2025-06-03 04:00:00,SOLAR-01,0.42
2025-06-03 05:00:00,SOLAR-01,3.78
2025-06-03 06:00:00,SOLAR-01,7.99
2025-06-03 07:00:00,SOLAR-01,11.56
2025-06-03 08:00:00,SOLAR-01,13.14
2025-06-03 09:00:00,SOLAR-01,15.98
2025-06-03 10:00:00,SOLAR-01,17.06
2025-06-03 11:00:00,SOLAR-01,17.06
2025-06-03 12:00:00,SOLAR-01,17.06
2025-06-03 13:00:00,SOLAR-01,17.06
2025-06-03 14:00:00,SOLAR-01,16.81
2025-06-03 15:00:00,SOLAR-01,17.0
2025-06-03 16:00:00,SOLAR-01,14.37
2025-06-03 17:00:00,SOLAR-01,11.77
2025-06-03 18:00:00,SOLAR-01,7.35
2025-06-03 19:00:00,SOLAR-01,4.31
2025-06-03 20:00:00,SOLAR-01,0.38
2025-06-03 21:00:00,SOLAR-01,0.0
2025-06-03 22:00:00,SOLAR-01,0.0
2025-06-03 23:00:00,SOLAR-01,0.0
2025-06-04 00:00:00,SOLAR-01,0.0
2025-06-04 01:00:00,SOLAR-01,0.0
2025-06-04 02:00:00,SOLAR-01,0.0
2025-06-04 03:00:00,SOLAR-01,0.0
2025-06-04 04:00:00,SOLAR-01,0.4
2025-06-04 05:00:00,SOLAR-01,4.53
2025-06-04 06:00:00,SOLAR-01,8.3
2025-06-04 07:00:00,SOLAR-01,10.86
2025-06-04 08:00:00,SOLAR-01,14.3
2025-06-04 09:00:00,SOLAR-01,17.06
2025-06-04 10:00:00,SOLAR-01,17.06
2025-06-04 11:00:00,SOLAR-01,17.06
2025-06-04 12:00:00,SOLAR-01,17.06
2025-06-04 13:00:00,SOLAR-01,17.06
2025-06-04 14:00:00,SOLAR-01,17.06
2025-06-04 15:00:00,SOLAR-01,17.06
2025-06-04 16:00:00,SOLAR-01,14.68
2025-06-04 17:00:00,SOLAR-01,11.34
2025-06-04 18:00:00,SOLAR-01,7.83
2025-06-04 19:00:00,SOLAR-01,3.93
2025-06-04 20:00:00,SOLAR-01,0.43
2025-06-04 21:00:00,SOLAR-01,0.0
